Date,Max_TemperatureF,Mean_TemperatureF,Min_TemperatureF,AirPtCd,ID
8/25/2017,77,71,65,KTIK,68
8/26/2017,82,75,68,KTIK,68
8/27/2017,88,77,67,KTIK,68
8/28/2017,85,76,68,KTIK,68
8/29/2017,82,72,61,KTIK,68
8/30/2017,82,72,62,KTIK,68
8/31/2017,83,72,62,KTIK,68
8/1/2017,98,86,74,KSKF,69
8/2/2017,97,86,75,KSKF,69
8/3/2017,93,84,76,KSKF,69
8/4/2017,99,86,74,KSKF,69
8/5/2017,99,88,77,KSKF,69
8/6/2017,98,87,77,KSKF,69
8/7/2017,87,79,71,KSKF,69
8/8/2017,92,82,73,KSKF,69
8/9/2017,93,84,75,KSKF,69
8/10/2017,95,85,75,KSKF,69
8/11/2017,96,84,73,KSKF,69
8/12/2017,97,86,76,KSKF,69
8/13/2017,97,86,75,KSKF,69
8/14/2017,97,86,74,KSKF,69
8/15/2017,97,86,75,KSKF,69
8/16/2017,97,88,78,KSKF,69
8/17/2017,97,88,78,KSKF,69
8/18/2017,96,86,76,KSKF,69
8/19/2017,96,85,75,KSKF,69
8/20/2017,96,85,75,KSKF,69
8/21/2017,93,84,75,KSKF,69
8/22/2017,94,84,73,KSKF,69
8/23/2017,95,84,72,KSKF,69
8/24/2017,90,82,76,KSKF,69
8/25/2017,88,81,75,KSKF,69
8/26/2017,80,76,73,KSKF,69
8/27/2017,78,74,71,KSKF,69
8/28/2017,87,80,73,KSKF,69
8/29/2017,90,80,71,KSKF,69
8/30/2017,90,79,68,KSKF,69
8/31/2017,92,78,65,KSKF,69
8/1/2017,86,74,62,KPIR,70
8/2/2017,80,69,58,KPIR,70
8/3/2017,72,62,51,KPIR,70
8/4/2017,82,64,46,KPIR,70
8/5/2017,73,66,59,KPIR,70
8/6/2017,76,65,54,KPIR,70
8/7/2017,79,68,56,KPIR,70
8/8/2017,87,71,55,KPIR,70
8/9/2017,83,70,57,KPIR,70
8/10/2017,77,66,55,KPIR,70
8/11/2017,83,67,51,KPIR,70
8/12/2017,83,73,62,KPIR,70
8/13/2017,80,69,57,KPIR,70
8/14/2017,79,66,52,KPIR,70
8/15/2017,79,71,63,KPIR,70
8/16/2017,72,64,56,KPIR,70
8/17/2017,88,70,51,KPIR,70
8/18/2017,83,70,56,KPIR,70
8/19/2017,93,75,57,KPIR,70
8/20/2017,80,70,59,KPIR,70
8/21/2017,81,70,58,KPIR,70
8/22/2017,81,66,50,KPIR,70
8/23/2017,86,72,57,KPIR,70
8/24/2017,82,70,58,KPIR,70
8/25/2017,77,67,56,KPIR,70
8/26/2017,84,68,51,KPIR,70
8/27/2017,85,72,59,KPIR,70
8/28/2017,88,70,51,KPIR,70
8/29/2017,90,76,62,KPIR,70
8/30/2017,88,73,58,KPIR,70
8/31/2017,81,73,64,KPIR,70
8/1/2017,89,75,60,KLBF,71
8/2/2017,85,71,57,KLBF,71
8/3/2017,76,64,51,KLBF,71
8/4/2017,79,63,47,KLBF,71
8/5/2017,84,72,60,KLBF,71
8/6/2017,83,73,63,KLBF,71
8/7/2017,80,69,58,KLBF,71
8/8/2017,77,67,56,KLBF,71
8/9/2017,84,71,58,KLBF,71
8/10/2017,74,65,55,KLBF,71
8/11/2017,81,64,47,KLBF,71
8/12/2017,81,70,58,KLBF,71
8/13/2017,85,73,61,KLBF,71
8/14/2017,85,72,58,KLBF,71
8/15/2017,88,75,61,KLBF,71
8/16/2017,78,66,54,KLBF,71
8/17/2017,87,69,50,KLBF,71
8/18/2017,89,72,54,KLBF,71
8/19/2017,93,75,56,KLBF,71
8/20/2017,89,74,58,KLBF,71
8/21/2017,86,75,63,KLBF,71
8/22/2017,79,65,50,KLBF,71
8/23/2017,83,70,57,KLBF,71
8/24/2017,88,73,58,KLBF,71
8/25/2017,90,76,61,KLBF,71
8/26/2017,86,73,59,KLBF,71
8/27/2017,85,71,57,KLBF,71
8/28/2017,88,70,52,KLBF,71
8/29/2017,87,71,54,KLBF,71
8/30/2017,89,72,55,KLBF,71
8/31/2017,84,70,56,KLBF,71
8/1/2017,87,75,62,KBIS,72
8/2/2017,64,60,56,KBIS,72
8/3/2017,75,65,55,KBIS,72
8/4/2017,79,64,49,KBIS,72
8/5/2017,77,67,57,KBIS,72
8/6/2017,75,65,54,KBIS,72
8/7/2017,81,66,51,KBIS,72
8/8/2017,84,69,53,KBIS,72
8/9/2017,79,67,54,KBIS,72
8/10/2017,78,66,53,KBIS,72
8/11/2017,81,66,51,KBIS,72
8/12/2017,77,68,59,KBIS,72
8/13/2017,77,67,56,KBIS,72
8/14/2017,76,63,50,KBIS,72
8/15/2017,72,66,59,KBIS,72
8/16/2017,80,69,57,KBIS,72
8/17/2017,84,69,53,KBIS,72
8/18/2017,83,71,58,KBIS,72
8/19/2017,87,72,57,KBIS,72
8/20/2017,75,64,53,KBIS,72
8/21/2017,78,65,52,KBIS,72
8/22/2017,78,62,46,KBIS,72
8/23/2017,85,66,47,KBIS,72
8/24/2017,83,69,55,KBIS,72
8/25/2017,71,65,58,KBIS,72
8/26/2017,76,67,58,KBIS,72
8/27/2017,85,68,51,KBIS,72
8/28/2017,88,72,56,KBIS,72
8/29/2017,86,72,57,KBIS,72
8/30/2017,82,70,58,KBIS,72
8/31/2017,88,73,57,KBIS,72
8/1/2017,85,76,66,KGCK,73
8/2/2017,86,74,62,KGCK,73
8/3/2017,78,70,61,KGCK,73
8/4/2017,83,72,60,KGCK,73
8/5/2017,93,79,65,KGCK,73
8/6/2017,85,75,65,KGCK,73
8/7/2017,77,69,60,KGCK,73
8/8/2017,76,67,58,KGCK,73
8/9/2017,86,73,60,KGCK,73
8/10/2017,85,75,64,KGCK,73
8/11/2017,80,71,62,KGCK,73
8/12/2017,77,72,66,KGCK,73
8/13/2017,83,73,62,KGCK,73
8/14/2017,88,74,60,KGCK,73
8/15/2017,88,77,66,KGCK,73
8/16/2017,85,74,63,KGCK,73
8/17/2017,88,72,55,KGCK,73
8/18/2017,92,76,60,KGCK,73
8/19/2017,95,78,61,KGCK,73
8/20/2017,94,81,67,KGCK,73
8/21/2017,88,78,67,KGCK,73
8/22/2017,86,74,61,KGCK,73
8/23/2017,84,69,54,KGCK,73
8/24/2017,83,71,59,KGCK,73
8/25/2017,85,73,61,KGCK,73
8/26/2017,88,76,64,KGCK,73
8/27/2017,91,77,62,KGCK,73
8/28/2017,87,71,55,KGCK,73
8/29/2017,87,70,52,KGCK,73
8/30/2017,87,71,54,KGCK,73
8/31/2017,85,70,54,KGCK,73
8/1/2017,88,77,65,KAMA,74
8/2/2017,86,74,62,KAMA,74
8/3/2017,88,75,62,KAMA,74
8/4/2017,87,73,58,KAMA,74
8/5/2017,95,80,65,KAMA,74
8/6/2017,77,72,66,KAMA,74
8/7/2017,76,70,64,KAMA,74
8/8/2017,76,69,61,KAMA,74
8/9/2017,87,75,63,KAMA,74
8/10/2017,91,76,61,KAMA,74
8/11/2017,81,72,63,KAMA,74
8/12/2017,80,72,64,KAMA,74
8/13/2017,86,75,63,KAMA,74
8/14/2017,87,74,60,KAMA,74
8/15/2017,87,75,63,KAMA,74
8/16/2017,86,76,66,KAMA,74
8/17/2017,89,75,60,KAMA,74
8/18/2017,87,76,64,KAMA,74
8/19/2017,91,78,65,KAMA,74
8/20/2017,90,78,66,KAMA,74
8/21/2017,84,75,66,KAMA,74
8/22/2017,82,73,64,KAMA,74
8/23/2017,80,73,66,KAMA,74
8/24/2017,80,73,65,KAMA,74
8/25/2017,81,72,63,KAMA,74
8/26/2017,84,75,66,KAMA,74
8/27/2017,85,74,62,KAMA,74
8/28/2017,82,72,61,KAMA,74
8/29/2017,83,70,56,KAMA,74
8/30/2017,84,70,56,KAMA,74
8/31/2017,84,69,53,KAMA,74
8/1/2017,84,75,66,KCNM,75
8/2/2017,87,76,66,KCNM,75
8/3/2017,90,78,66,KCNM,75
8/4/2017,91,80,70,KCNM,75
8/5/2017,96,84,72,KCNM,75
8/6/2017,98,85,72,KCNM,75
8/7/2017,91,80,71,KCNM,75
8/8/2017,86,78,71,KCNM,75
8/9/2017,91,80,69,KCNM,75
8/10/2017,95,81,69,KCNM,75
8/11/2017,93,82,72,KCNM,75
8/12/2017,88,77,66,KCNM,75
8/13/2017,96,81,69,KCNM,75
8/14/2017,90,80,70,KCNM,75
8/15/2017,91,81,72,KCNM,75
8/16/2017,95,82,69,KCNM,75
8/17/2017,93,80,66,KCNM,75
8/18/2017,93,80,66,KCNM,75
8/19/2017,90,79,68,KCNM,75
8/20/2017,91,80,68,KCNM,75
8/21/2017,84,76,68,KCNM,75
8/22/2017,90,78,66,KCNM,75
8/23/2017,86,76,68,KCNM,75
8/24/2017,80,74,68,KCNM,75
8/25/2017,88,78,68,KCNM,75
8/26/2017,87,77,68,KCNM,75
8/27/2017,88,76,66,KCNM,75
8/28/2017,87,76,64,KCNM,75
8/29/2017,86,76,66,KCNM,75
8/30/2017,87,72,59,KCNM,75
8/31/2017,87,72,57,KCNM,75
8/1/2017,82,70,58,KTAD,76
8/2/2017,88,72,56,KTAD,76
8/3/2017,73,66,58,KTAD,76
8/4/2017,86,70,53,KTAD,76
8/5/2017,87,72,56,KTAD,76
8/6/2017,79,68,56,KTAD,76
8/7/2017,68,62,56,KTAD,76
8/8/2017,80,67,53,KTAD,76
8/9/2017,83,69,54,KTAD,76
8/10/2017,83,71,59,KTAD,76
8/11/2017,75,68,60,KTAD,76
8/12/2017,83,70,56,KTAD,76
8/13/2017,85,72,58,KTAD,76
8/14/2017,89,73,56,KTAD,76
8/15/2017,87,73,59,KTAD,76
8/16/2017,80,66,52,KTAD,76
8/17/2017,85,69,53,KTAD,76
8/18/2017,88,72,56,KTAD,76
8/19/2017,87,77,66,KTAD,76
8/20/2017,91,75,59,KTAD,76
8/21/2017,85,72,58,KTAD,76
8/22/2017,75,66,56,KTAD,76
8/23/2017,85,69,53,KTAD,76
8/24/2017,79,67,55,KTAD,76
8/25/2017,83,68,52,KTAD,76
8/26/2017,86,71,55,KTAD,76
8/27/2017,85,71,57,KTAD,76
8/28/2017,83,69,54,KTAD,76
8/29/2017,84,70,57,KTAD,76
8/30/2017,85,70,55,KTAD,76
8/31/2017,88,73,58,KTAD,76
8/1/2017,87,71,55,KCYS,77
8/2/2017,81,68,55,KCYS,77
8/3/2017,69,62,54,KCYS,77
8/4/2017,89,71,53,KCYS,77
8/5/2017,82,68,53,KCYS,77
8/6/2017,66,59,52,KCYS,77
8/7/2017,62,57,53,KCYS,77
8/8/2017,75,64,54,KCYS,77
8/9/2017,75,66,55,KCYS,77
8/10/2017,66,58,51,KCYS,77
8/11/2017,73,63,53,KCYS,77
8/12/2017,80,66,53,KCYS,77
8/13/2017,82,68,55,KCYS,77
8/14/2017,87,69,51,KCYS,77
8/15/2017,79,65,51,KCYS,77
8/16/2017,73,62,52,KCYS,77
8/17/2017,82,67,52,KCYS,77
8/18/2017,84,66,48,KCYS,77
8/19/2017,89,74,59,KCYS,77
8/20/2017,84,72,61,KCYS,77
8/21/2017,79,66,54,KCYS,77
8/22/2017,77,67,57,KCYS,77
8/23/2017,86,70,55,KCYS,77
8/24/2017,84,70,55,KCYS,77
8/25/2017,84,72,59,KCYS,77
8/26/2017,88,71,54,KCYS,77
8/27/2017,82,71,60,KCYS,77
8/28/2017,88,70,51,KCYS,77
8/29/2017,88,71,54,KCYS,77
8/30/2017,86,72,57,KCYS,77
8/31/2017,81,66,52,KCYS,77
8/1/2017,87,74,60,KBJC,78
8/2/2017,87,72,57,KBJC,78
8/3/2017,68,62,55,KBJC,78
8/4/2017,87,70,53,KBJC,78
8/5/2017,82,70,57,KBJC,78
8/6/2017,73,63,53,KBJC,78
8/7/2017,64,60,55,KBJC,78
8/8/2017,82,68,55,KBJC,78
8/9/2017,77,66,55,KBJC,78
8/10/2017,77,66,55,KBJC,78
8/11/2017,80,68,55,KBJC,78
8/12/2017,84,70,57,KBJC,78
8/13/2017,86,72,59,KBJC,78
8/14/2017,84,72,59,KBJC,78
8/15/2017,80,68,57,KBJC,78
8/16/2017,75,66,57,KBJC,78
8/17/2017,86,72,57,KBJC,78
8/18/2017,86,72,57,KBJC,78
8/19/2017,91,78,66,KBJC,78
8/20/2017,87,76,66,KBJC,78
8/21/2017,84,74,64,KBJC,78
8/22/2017,78,68,59,KBJC,78
8/23/2017,86,73,60,KBJC,78
8/24/2017,84,72,59,KBJC,78
8/25/2017,89,72,55,KBJC,78
8/26/2017,91,76,60,KBJC,78
8/27/2017,84,76,68,KBJC,78
8/28/2017,89,74,59,KBJC,78
8/29/2017,89,76,62,KBJC,78
8/30/2017,87,74,62,KBJC,78
8/31/2017,82,70,57,KBJC,78
8/1/2017,81,71,62,KSAF,79
8/2/2017,87,70,54,KSAF,79
8/3/2017,89,72,55,KSAF,79
8/4/2017,82,68,55,KSAF,79
8/5/2017,84,71,60,KSAF,79
8/6/2017,82,69,57,KSAF,79
8/7/2017,86,73,60,KSAF,79
8/8/2017,82,70,60,KSAF,79
8/9/2017,91,73,57,KSAF,79
8/10/2017,91,75,60,KSAF,79
8/11/2017,80,69,60,KSAF,79
8/12/2017,81,70,59,KSAF,79
8/13/2017,86,74,62,KSAF,79
8/14/2017,87,73,62,KSAF,79
8/15/2017,84,70,57,KSAF,79
8/16/2017,84,68,54,KSAF,79
8/17/2017,84,70,57,KSAF,79
8/18/2017,90,73,57,KSAF,79
8/19/2017,87,70,57,KSAF,79
8/20/2017,75,67,59,KSAF,79
8/21/2017,75,66,57,KSAF,79
8/22/2017,82,70,57,KSAF,79
8/23/2017,82,68,55,KSAF,79
8/24/2017,73,66,59,KSAF,79
8/25/2017,84,68,53,KSAF,79
8/26/2017,88,70,53,KSAF,79
8/27/2017,89,72,57,KSAF,79
8/28/2017,87,72,59,KSAF,79
8/29/2017,89,68,51,KSAF,79
8/30/2017,87,70,54,KSAF,79
8/31/2017,86,69,54,KSAF,79
8/1/2017,89,79,69,KELP,80
8/2/2017,89,81,73,KELP,80
8/3/2017,92,81,70,KELP,80
8/4/2017,94,84,73,KELP,80
8/5/2017,96,85,74,KELP,80
8/6/2017,98,85,71,KELP,80
8/7/2017,99,87,74,KELP,80
8/8/2017,94,84,73,KELP,80
8/9/2017,98,85,72,KELP,80
8/10/2017,97,87,77,KELP,80
8/11/2017,98,84,70,KELP,80
8/12/2017,92,80,68,KELP,80
8/13/2017,96,86,76,KELP,80
8/14/2017,96,81,65,KELP,80
8/15/2017,94,80,65,KELP,80
8/16/2017,95,85,75,KELP,80
8/17/2017,96,83,69,KELP,80
8/18/2017,96,84,72,KELP,80
8/19/2017,90,80,70,KELP,80
8/20/2017,81,74,66,KELP,80
8/21/2017,88,78,67,KELP,80
8/22/2017,95,83,70,KELP,80
8/23/2017,94,82,69,KELP,80
8/24/2017,87,77,67,KELP,80
8/25/2017,90,79,68,KELP,80
8/26/2017,89,80,71,KELP,80
8/27/2017,92,81,70,KELP,80
8/28/2017,92,81,69,KELP,80
8/29/2017,91,80,68,KELP,80
8/30/2017,90,78,65,KELP,80
8/31/2017,90,77,64,KELP,80
8/1/2017,97,83,68,KGJT,81
8/2/2017,97,83,68,KGJT,81
8/3/2017,92,80,68,KGJT,81
8/4/2017,94,79,64,KGJT,81
8/5/2017,87,75,63,KGJT,81
8/6/2017,90,76,61,KGJT,81
8/7/2017,85,76,66,KGJT,81
8/8/2017,89,75,60,KGJT,81
8/9/2017,90,75,59,KGJT,81
8/10/2017,91,77,62,KGJT,81
8/11/2017,92,76,59,KGJT,81
8/12/2017,87,72,56,KGJT,81
8/13/2017,90,77,63,KGJT,81
8/14/2017,89,78,67,KGJT,81
8/15/2017,83,73,62,KGJT,81
8/16/2017,87,71,54,KGJT,81
8/17/2017,91,76,60,KGJT,81
8/18/2017,94,77,60,KGJT,81
8/19/2017,94,77,60,KGJT,81
8/20/2017,95,78,61,KGJT,81
8/21/2017,94,78,62,KGJT,81
8/22/2017,91,77,63,KGJT,81
8/23/2017,92,78,63,KGJT,81
8/24/2017,90,79,67,KGJT,81
8/25/2017,92,76,59,KGJT,81
8/26/2017,96,77,58,KGJT,81
8/27/2017,97,79,61,KGJT,81
8/28/2017,96,78,60,KGJT,81
8/29/2017,98,78,58,KGJT,81
8/30/2017,95,78,61,KGJT,81
8/31/2017,92,79,66,KGJT,81
8/1/2017,70,65,60,KLND,82
8/2/2017,NA,NA,NA,KLND,82
8/3/2017,NA,NA,NA,KLND,82
8/4/2017,NA,NA,NA,KLND,82
8/5/2017,NA,NA,NA,KLND,82
8/6/2017,NA,NA,NA,KLND,82
8/7/2017,NA,NA,NA,KLND,82
8/8/2017,NA,NA,NA,KLND,82
8/9/2017,NA,NA,NA,KLND,82
8/10/2017,NA,NA,NA,KLND,82
8/11/2017,NA,NA,NA,KLND,82
8/12/2017,NA,NA,NA,KLND,82
8/13/2017,NA,NA,NA,KLND,82
8/14/2017,NA,NA,NA,KLND,82
8/15/2017,NA,NA,NA,KLND,82
8/16/2017,NA,NA,NA,KLND,82
8/17/2017,NA,NA,NA,KLND,82
8/18/2017,NA,NA,NA,KLND,82
8/19/2017,NA,NA,NA,KLND,82
8/20/2017,NA,NA,NA,KLND,82
8/21/2017,NA,NA,NA,KLND,82
8/22/2017,NA,NA,NA,KLND,82
8/23/2017,NA,NA,NA,KLND,82
8/24/2017,NA,NA,NA,KLND,82
8/25/2017,NA,NA,NA,KLND,82
8/26/2017,NA,NA,NA,KLND,82
8/27/2017,NA,NA,NA,KLND,82
8/28/2017,NA,NA,NA,KLND,82
8/29/2017,NA,NA,NA,KLND,82
8/30/2017,NA,NA,NA,KLND,82
8/31/2017,NA,NA,NA,KLND,82
8/1/2017,88,74,60,KHVR,83
8/2/2017,76,65,53,KHVR,83
8/3/2017,85,67,49,KHVR,83
8/4/2017,77,64,50,KHVR,83
8/5/2017,72,62,51,KHVR,83
8/6/2017,80,69,57,KHVR,83
8/7/2017,87,67,47,KHVR,83
8/8/2017,80,67,53,KHVR,83
8/9/2017,80,61,42,KHVR,83
8/10/2017,84,66,47,KHVR,83
8/11/2017,80,66,52,KHVR,83
8/12/2017,85,65,45,KHVR,83
8/13/2017,91,73,55,KHVR,83
8/14/2017,80,69,57,KHVR,83
8/15/2017,80,63,46,KHVR,83
8/16/2017,88,65,42,KHVR,83
8/17/2017,87,69,51,KHVR,83
8/18/2017,92,70,48,KHVR,83
8/19/2017,77,66,55,KHVR,83
8/20/2017,80,64,48,KHVR,83
8/21/2017,79,66,52,KHVR,83
8/22/2017,89,68,47,KHVR,83
8/23/2017,94,71,48,KHVR,83
8/24/2017,88,71,53,KHVR,83
8/25/2017,83,67,50,KHVR,83
8/26/2017,87,67,46,KHVR,83
8/27/2017,93,68,42,KHVR,83
8/28/2017,96,72,47,KHVR,83
8/29/2017,95,75,55,KHVR,83
8/30/2017,97,76,54,KHVR,83
8/31/2017,94,77,60,KHVR,83
8/1/2017,86,77,68,KOLS,84
8/2/2017,89,78,66,KOLS,84
8/3/2017,89,78,68,KOLS,84
8/4/2017,90,78,66,KOLS,84
8/5/2017,90,79,68,KOLS,84
8/6/2017,89,78,66,KOLS,84
8/7/2017,91,76,62,KOLS,84
8/8/2017,96,80,64,KOLS,84
8/9/2017,96,80,64,KOLS,84
8/10/2017,91,80,69,KOLS,84
8/11/2017,95,79,63,KOLS,84
8/12/2017,91,80,69,KOLS,84
8/13/2017,89,78,68,KOLS,84
8/14/2017,89,76,64,KOLS,84
8/15/2017,88,77,66,KOLS,84
8/16/2017,89,73,57,KOLS,84
8/17/2017,91,74,57,KOLS,84
8/18/2017,95,76,57,KOLS,84
8/19/2017,89,78,66,KOLS,84
8/20/2017,87,78,69,KOLS,84
8/21/2017,90,76,63,KOLS,84
8/22/2017,96,81,66,KOLS,84
8/23/2017,93,78,64,KOLS,84
8/24/2017,91,76,62,KOLS,84
8/25/2017,93,78,62,KOLS,84
8/26/2017,96,80,64,KOLS,84
8/27/2017,96,80,64,KOLS,84
8/28/2017,95,82,68,KOLS,84
8/29/2017,95,80,66,KOLS,84
8/30/2017,95,82,68,KOLS,84
8/31/2017,93,78,63,KOLS,84
8/1/2017,97,79,62,KPVU,85
8/2/2017,96,79,63,KPVU,85
8/3/2017,95,80,66,KPVU,85
8/4/2017,93,78,64,KPVU,85
8/5/2017,91,78,66,KPVU,85
8/6/2017,89,75,62,KPVU,85
8/7/2017,81,71,62,KPVU,85
8/8/2017,86,74,63,KPVU,85
8/9/2017,84,73,62,KPVU,85
8/10/2017,86,74,62,KPVU,85
8/11/2017,93,76,59,KPVU,85
8/12/2017,91,75,60,KPVU,85
8/13/2017,91,78,66,KPVU,85
8/14/2017,88,76,64,KPVU,85
8/15/2017,80,68,57,KPVU,85
8/16/2017,86,70,55,KPVU,85
8/17/2017,90,72,55,KPVU,85
8/18/2017,93,75,57,KPVU,85
8/19/2017,91,74,57,KPVU,85
8/20/2017,93,78,62,KPVU,85
8/21/2017,86,73,60,KPVU,85
8/22/2017,89,76,64,KPVU,85
8/23/2017,87,72,60,KPVU,85
8/24/2017,87,73,59,KPVU,85
8/25/2017,91,73,55,KPVU,85
8/26/2017,93,78,62,KPVU,85
8/27/2017,95,76,60,KPVU,85
8/28/2017,93,74,55,KPVU,85
8/29/2017,93,76,60,KPVU,85
8/30/2017,91,78,64,KPVU,85
8/31/2017,81,71,61,KPVU,85
8/1/2017,81,69,56,KFLG,86
8/2/2017,81,68,54,KFLG,86
8/3/2017,78,67,55,KFLG,86
8/4/2017,73,64,55,KFLG,86
8/5/2017,73,64,54,KFLG,86
8/6/2017,75,63,50,KFLG,86
8/7/2017,76,64,52,KFLG,86
8/8/2017,79,63,47,KFLG,86
8/9/2017,80,63,46,KFLG,86
8/10/2017,82,67,51,KFLG,86
8/11/2017,74,64,54,KFLG,86
8/12/2017,76,63,49,KFLG,86
8/13/2017,77,64,50,KFLG,86
8/14/2017,75,63,50,KFLG,86
8/15/2017,68,56,44,KFLG,86
8/16/2017,73,56,38,KFLG,86
8/17/2017,77,60,43,KFLG,86
8/18/2017,80,63,46,KFLG,86
8/19/2017,80,65,50,KFLG,86
8/20/2017,77,65,53,KFLG,86
8/21/2017,76,65,53,KFLG,86
8/22/2017,78,64,50,KFLG,86
8/23/2017,81,65,48,KFLG,86
8/24/2017,74,62,49,KFLG,86
8/25/2017,78,62,46,KFLG,86
8/26/2017,82,65,48,KFLG,86
8/27/2017,86,69,52,KFLG,86
8/28/2017,80,65,49,KFLG,86
8/29/2017,81,65,49,KFLG,86
8/30/2017,82,64,46,KFLG,86
8/31/2017,80,66,51,KFLG,86
8/1/2017,101,85,69,KSLC,87
8/2/2017,100,86,72,KSLC,87
8/3/2017,99,88,77,KSLC,87
8/4/2017,98,87,76,KSLC,87
8/5/2017,96,86,76,KSLC,87
8/6/2017,92,80,68,KSLC,87
8/7/2017,88,80,71,KSLC,87
8/8/2017,88,79,70,KSLC,87
8/9/2017,90,80,69,KSLC,87
8/10/2017,90,78,66,KSLC,87
8/11/2017,96,84,71,KSLC,87
8/12/2017,96,85,74,KSLC,87
8/13/2017,92,81,70,KSLC,87
8/14/2017,85,76,67,KSLC,87
8/15/2017,83,72,60,KSLC,87
8/16/2017,90,75,60,KSLC,87
8/17/2017,92,80,67,KSLC,87
8/18/2017,93,79,65,KSLC,87
8/19/2017,96,81,65,KSLC,87
8/20/2017,96,83,70,KSLC,87
8/21/2017,93,81,69,KSLC,87
8/22/2017,91,81,71,KSLC,87
8/23/2017,89,79,69,KSLC,87
8/24/2017,91,80,68,KSLC,87
8/25/2017,95,82,69,KSLC,87
8/26/2017,97,84,71,KSLC,87
8/27/2017,98,83,67,KSLC,87
8/28/2017,98,83,67,KSLC,87
8/29/2017,99,85,71,KSLC,87
8/30/2017,94,84,73,KSLC,87
8/31/2017,87,79,71,KSLC,87
8/1/2017,94,72,50,KIDA,88
8/2/2017,92,71,50,KIDA,88
8/3/2017,91,72,53,KIDA,88
8/4/2017,92,70,47,KIDA,88
8/5/2017,88,67,45,KIDA,88
8/6/2017,86,69,52,KIDA,88
8/7/2017,80,66,51,KIDA,88
8/8/2017,82,67,51,KIDA,88
8/9/2017,85,67,49,KIDA,88
8/10/2017,83,65,47,KIDA,88
8/11/2017,88,68,47,KIDA,88
8/12/2017,89,70,50,KIDA,88
8/13/2017,86,70,54,KIDA,88
8/14/2017,67,60,53,KIDA,88
8/15/2017,78,62,46,KIDA,88
8/16/2017,84,64,44,KIDA,88
8/17/2017,85,69,53,KIDA,88
8/18/2017,86,65,43,KIDA,88
8/19/2017,89,66,43,KIDA,88
8/20/2017,84,66,47,KIDA,88
8/21/2017,83,66,49,KIDA,88
8/22/2017,90,67,43,KIDA,88
8/23/2017,82,65,48,KIDA,88
8/24/2017,85,65,45,KIDA,88
8/25/2017,89,69,48,KIDA,88
8/26/2017,89,68,46,KIDA,88
8/27/2017,92,68,44,KIDA,88
8/28/2017,93,70,46,KIDA,88
8/29/2017,92,70,48,KIDA,88
8/30/2017,83,68,52,KIDA,88
8/31/2017,82,70,58,KIDA,88
8/1/2017,91,75,59,KHLN,89
8/2/2017,76,68,59,KHLN,89
8/3/2017,87,70,52,KHLN,89
8/4/2017,87,70,53,KHLN,89
8/5/2017,70,63,56,KHLN,89
8/6/2017,82,66,49,KHLN,89
8/7/2017,88,69,50,KHLN,89
8/8/2017,83,72,60,KHLN,89
8/9/2017,85,71,56,KHLN,89
8/10/2017,88,68,47,KHLN,89
8/11/2017,89,73,57,KHLN,89
8/12/2017,90,72,54,KHLN,89
8/13/2017,87,73,58,KHLN,89
8/14/2017,82,69,55,KHLN,89
8/15/2017,84,69,53,KHLN,89
8/16/2017,88,70,51,KHLN,89
8/17/2017,86,71,56,KHLN,89
8/18/2017,91,71,51,KHLN,89
8/19/2017,87,75,63,KHLN,89
8/20/2017,81,68,55,KHLN,89
8/21/2017,84,68,51,KHLN,89
8/22/2017,91,72,52,KHLN,89
8/23/2017,93,74,54,KHLN,89
8/24/2017,86,74,61,KHLN,89
8/25/2017,89,73,56,KHLN,89
8/26/2017,90,70,50,KHLN,89
8/27/2017,93,73,52,KHLN,89
8/28/2017,96,75,53,KHLN,89
8/29/2017,92,78,65,KHLN,89
8/30/2017,94,77,59,KHLN,89
8/31/2017,91,74,57,KHLN,89
8/1/2017,101,94,87,KPHX,90
8/2/2017,96,89,81,KPHX,90
8/3/2017,104,89,74,KPHX,90
8/4/2017,103,90,76,KPHX,90
8/5/2017,106,95,83,KPHX,90
8/6/2017,105,95,84,KPHX,90
8/7/2017,107,95,83,KPHX,90
8/8/2017,108,95,82,KPHX,90
8/9/2017,111,98,85,KPHX,90
8/10/2017,105,97,89,KPHX,90
8/11/2017,108,95,82,KPHX,90
8/12/2017,103,92,80,KPHX,90
8/13/2017,99,86,73,KPHX,90
8/14/2017,103,91,79,KPHX,90
8/15/2017,102,93,83,KPHX,90
8/16/2017,103,91,78,KPHX,90
8/17/2017,104,91,78,KPHX,90
8/18/2017,106,93,79,KPHX,90
8/19/2017,105,93,81,KPHX,90
8/20/2017,102,93,84,KPHX,90
8/21/2017,104,95,85,KPHX,90
8/22/2017,108,96,83,KPHX,90
8/23/2017,107,93,78,KPHX,90
8/24/2017,104,92,79,KPHX,90
8/25/2017,108,97,85,KPHX,90
8/26/2017,110,99,87,KPHX,90
8/27/2017,111,100,89,KPHX,90
8/28/2017,110,100,90,KPHX,90
8/29/2017,109,99,88,KPHX,90
8/30/2017,108,99,89,KPHX,90
8/31/2017,108,97,86,KPHX,90
8/1/2017,100,77,55,KMLF,91
8/2/2017,99,82,64,KMLF,91
8/3/2017,98,81,64,KMLF,91
8/4/2017,91,78,66,KMLF,91
8/5/2017,91,76,61,KMLF,91
8/6/2017,90,76,63,KMLF,91
8/7/2017,86,72,59,KMLF,91
